v1	V(n001)	V(n002)	I(D)
7.899999999998316e-01	7.899727e-01	3.283663e+00	1.680793e-03
7.999999999998316e-01	7.999724e-01	3.294876e+00	1.702069e-03
8.099999999998316e-01	8.099720e-01	3.306074e+00	1.723345e-03
8.199999999998316e-01	8.199716e-01	3.317257e+00	1.744621e-03
8.299999999998317e-01	8.299713e-01	3.328426e+00	1.765896e-03
8.399999999998317e-01	8.399709e-01	3.339581e+00	1.787172e-03
8.499999999998317e-01	8.499706e-01	3.350723e+00	1.808448e-03
8.599999999998317e-01	8.599702e-01	3.361851e+00	1.829724e-03
8.699999999998317e-01	8.699698e-01	3.372966e+00	1.851000e-03
8.799999999998317e-01	8.799695e-01	3.384068e+00	1.872276e-03
8.899999999998317e-01	8.899692e-01	3.395158e+00	1.893551e-03
8.999999999998317e-01	8.999688e-01	3.406236e+00	1.914827e-03
9.099999999998317e-01	9.099684e-01	3.417301e+00	1.936103e-03
9.199999999998317e-01	9.199681e-01	3.428355e+00	1.957379e-03
9.299999999998317e-01	9.299678e-01	3.439398e+00	1.978655e-03
9.399999999998317e-01	9.399674e-01	3.450429e+00	1.999931e-03
9.499999999998318e-01	9.499670e-01	3.461450e+00	2.021207e-03
9.599999999998318e-01	9.599667e-01	3.472460e+00	2.042482e-03
9.699999999998318e-01	9.699664e-01	3.483459e+00	2.063758e-03
9.799999999998318e-01	9.799660e-01	3.494448e+00	2.085034e-03
9.899999999998318e-01	9.899656e-01	3.505428e+00	2.106310e-03
9.999999999998318e-01	9.999653e-01	3.516397e+00	2.127586e-03
1.009999999999832e+00	1.009965e+00	3.527356e+00	2.148862e-03
1.019999999999832e+00	1.019965e+00	3.538307e+00	2.170137e-03
1.029999999999832e+00	1.029964e+00	3.549248e+00	2.191413e-03
1.039999999999832e+00	1.039964e+00	3.560179e+00	2.212689e-03
1.049999999999832e+00	1.049963e+00	3.571102e+00	2.233965e-03
1.059999999999832e+00	1.059963e+00	3.582016e+00	2.255241e-03
1.069999999999832e+00	1.069963e+00	3.592922e+00	2.276517e-03
1.079999999999832e+00	1.079962e+00	3.603819e+00	2.297793e-03
1.089999999999832e+00	1.089962e+00	3.614708e+00	2.319068e-03
1.099999999999832e+00	1.099962e+00	3.625588e+00	2.340344e-03
1.109999999999832e+00	1.109961e+00	3.636461e+00	2.361620e-03
1.119999999999832e+00	1.119961e+00	3.647326e+00	2.382896e-03
1.129999999999832e+00	1.129961e+00	3.658183e+00	2.404172e-03
1.139999999999832e+00	1.139960e+00	3.669033e+00	2.425448e-03
1.149999999999832e+00	1.149960e+00	3.679875e+00	2.446723e-03
1.159999999999832e+00	1.159960e+00	3.690710e+00	2.467999e-03
1.169999999999832e+00	1.169959e+00	3.701538e+00	2.489275e-03
1.179999999999832e+00	1.179959e+00	3.712359e+00	2.510551e-03
1.189999999999832e+00	1.189959e+00	3.723172e+00	2.531827e-03
1.199999999999832e+00	1.199958e+00	3.733979e+00	2.553103e-03
1.209999999999832e+00	1.209958e+00	3.744780e+00	2.574379e-03
1.219999999999832e+00	1.219958e+00	3.755574e+00	2.595654e-03
1.229999999999832e+00	1.229957e+00	3.766361e+00	2.616930e-03
1.239999999999832e+00	1.239957e+00	3.777142e+00	2.638206e-03
1.249999999999832e+00	1.249956e+00	3.787916e+00	2.659482e-03
1.259999999999832e+00	1.259956e+00	3.798685e+00	2.680758e-03
1.269999999999832e+00	1.269956e+00	3.809447e+00	2.702034e-03
1.279999999999832e+00	1.279955e+00	3.820203e+00	2.723309e-03
1.289999999999832e+00	1.289955e+00	3.830954e+00	2.744585e-03
1.299999999999832e+00	1.299955e+00	3.841698e+00	2.765861e-03
1.309999999999832e+00	1.309954e+00	3.852437e+00	2.787137e-03
1.319999999999832e+00	1.319954e+00	3.863170e+00	2.808413e-03
1.329999999999832e+00	1.329954e+00	3.873898e+00	2.829689e-03
1.339999999999832e+00	1.339953e+00	3.884620e+00	2.850964e-03
1.349999999999832e+00	1.349953e+00	3.895338e+00	2.872240e-03
1.359999999999832e+00	1.359953e+00	3.906049e+00	2.893516e-03
1.369999999999832e+00	1.369952e+00	3.916756e+00	2.914792e-03
1.379999999999832e+00	1.379952e+00	3.927457e+00	2.936068e-03
1.389999999999832e+00	1.389952e+00	3.938153e+00	2.957344e-03
1.399999999999832e+00	1.399951e+00	3.948844e+00	2.978620e-03
1.409999999999832e+00	1.409951e+00	3.959531e+00	2.999895e-03
1.419999999999832e+00	1.419950e+00	3.970212e+00	3.021171e-03
1.429999999999832e+00	1.429950e+00	3.980889e+00	3.042447e-03
1.439999999999832e+00	1.439950e+00	3.991561e+00	3.063723e-03
1.449999999999832e+00	1.449950e+00	4.002228e+00	3.084999e-03
1.459999999999832e+00	1.459949e+00	4.012891e+00	3.106275e-03
1.469999999999832e+00	1.469949e+00	4.023549e+00	3.127550e-03
1.479999999999832e+00	1.479948e+00	4.034203e+00	3.148826e-03
1.489999999999832e+00	1.489948e+00	4.044852e+00	3.170102e-03
1.499999999999832e+00	1.499948e+00	4.055497e+00	3.191378e-03
1.509999999999832e+00	1.509947e+00	4.066138e+00	3.212654e-03
1.519999999999832e+00	1.519947e+00	4.076774e+00	3.233930e-03
1.529999999999832e+00	1.529947e+00	4.087407e+00	3.255206e-03
1.539999999999832e+00	1.539946e+00	4.098034e+00	3.276482e-03
1.549999999999832e+00	1.549946e+00	4.108659e+00	3.297757e-03
1.559999999999832e+00	1.559946e+00	4.119279e+00	3.319033e-03
1.569999999999832e+00	1.569945e+00	4.129895e+00	3.340309e-03
1.579999999999832e+00	1.579945e+00	4.140507e+00	3.361585e-03
1.589999999999832e+00	1.589944e+00	4.151115e+00	3.382861e-03
1.599999999999832e+00	1.599944e+00	4.161720e+00	3.404137e-03
1.609999999999832e+00	1.609944e+00	4.172321e+00	3.425412e-03
1.619999999999832e+00	1.619943e+00	4.182918e+00	3.446688e-03
1.629999999999832e+00	1.629943e+00	4.193511e+00	3.467964e-03
1.639999999999832e+00	1.639943e+00	4.204101e+00	3.489240e-03
1.649999999999832e+00	1.649942e+00	4.214687e+00	3.510516e-03
1.659999999999832e+00	1.659942e+00	4.225269e+00	3.531792e-03
1.669999999999832e+00	1.669942e+00	4.235848e+00	3.553068e-03
1.679999999999832e+00	1.679941e+00	4.246424e+00	3.574343e-03
1.689999999999832e+00	1.689941e+00	4.256997e+00	3.595619e-03
1.699999999999832e+00	1.699941e+00	4.267565e+00	3.616895e-03
1.709999999999832e+00	1.709940e+00	4.278131e+00	3.638171e-03
1.719999999999832e+00	1.719940e+00	4.288693e+00	3.659447e-03
1.729999999999832e+00	1.729940e+00	4.299252e+00	3.680723e-03
1.739999999999832e+00	1.739939e+00	4.309808e+00	3.701998e-03
1.749999999999832e+00	1.749939e+00	4.320360e+00	3.723274e-03
1.759999999999832e+00	1.759939e+00	4.330909e+00	3.744550e-03
1.769999999999832e+00	1.769938e+00	4.341456e+00	3.765826e-03
1.779999999999832e+00	1.779938e+00	4.351999e+00	3.787102e-03
1.789999999999832e+00	1.789937e+00	4.362539e+00	3.808378e-03
1.799999999999832e+00	1.799937e+00	4.373076e+00	3.829654e-03
1.809999999999832e+00	1.809937e+00	4.383610e+00	3.850929e-03
1.819999999999832e+00	1.819936e+00	4.394142e+00	3.872205e-03
1.829999999999832e+00	1.829936e+00	4.404670e+00	3.893481e-03
1.839999999999832e+00	1.839936e+00	4.415195e+00	3.914757e-03
1.849999999999832e+00	1.849935e+00	4.425718e+00	3.936033e-03
1.859999999999832e+00	1.859935e+00	4.436237e+00	3.957309e-03
1.869999999999832e+00	1.869935e+00	4.446754e+00	3.978584e-03
1.879999999999832e+00	1.879934e+00	4.457269e+00	3.999860e-03
1.889999999999832e+00	1.889934e+00	4.467780e+00	4.021136e-03
1.899999999999832e+00	1.899934e+00	4.478289e+00	4.042412e-03
1.909999999999832e+00	1.909933e+00	4.488795e+00	4.063688e-03
1.919999999999833e+00	1.919933e+00	4.499299e+00	4.084964e-03
1.929999999999833e+00	1.929933e+00	4.509799e+00	4.106239e-03
1.939999999999833e+00	1.939932e+00	4.520298e+00	4.127515e-03
1.949999999999833e+00	1.949932e+00	4.530793e+00	4.148791e-03
1.959999999999833e+00	1.959931e+00	4.541286e+00	4.170067e-03
1.969999999999833e+00	1.969931e+00	4.551777e+00	4.191343e-03
1.979999999999833e+00	1.979931e+00	4.562265e+00	4.212619e-03
1.989999999999833e+00	1.989930e+00	4.572751e+00	4.233894e-03
1.999999999999833e+00	1.999930e+00	4.583234e+00	4.255170e-03
2.009999999999832e+00	2.009930e+00	4.593715e+00	4.276447e-03
2.019999999999832e+00	2.019929e+00	4.604193e+00	4.297722e-03
2.029999999999832e+00	2.029929e+00	4.614669e+00	4.318998e-03
2.039999999999832e+00	2.039929e+00	4.625143e+00	4.340274e-03
2.049999999999832e+00	2.049928e+00	4.635614e+00	4.361550e-03
2.059999999999831e+00	2.059928e+00	4.646083e+00	4.382825e-03
2.069999999999831e+00	2.069928e+00	4.656550e+00	4.404102e-03
2.079999999999831e+00	2.079927e+00	4.667015e+00	4.425377e-03
2.089999999999831e+00	2.089927e+00	4.677477e+00	4.446653e-03
2.099999999999830e+00	2.099926e+00	4.687937e+00	4.467929e-03
2.109999999999830e+00	2.109926e+00	4.698395e+00	4.489205e-03
2.119999999999830e+00	2.119926e+00	4.708851e+00	4.510480e-03
2.129999999999830e+00	2.129925e+00	4.719305e+00	4.531757e-03
2.139999999999830e+00	2.139925e+00	4.729756e+00	4.553032e-03
2.149999999999829e+00	2.149925e+00	4.740206e+00	4.574308e-03
2.159999999999829e+00	2.159925e+00	4.750653e+00	4.595584e-03
2.169999999999829e+00	2.169924e+00	4.761098e+00	4.616860e-03
2.179999999999829e+00	2.179924e+00	4.771542e+00	4.638136e-03
2.189999999999829e+00	2.189924e+00	4.781983e+00	4.659411e-03
2.199999999999828e+00	2.199923e+00	4.792422e+00	4.680688e-03
2.209999999999828e+00	2.209923e+00	4.802859e+00	4.701963e-03
2.219999999999828e+00	2.219922e+00	4.813294e+00	4.723239e-03
2.229999999999828e+00	2.229922e+00	4.823728e+00	4.744515e-03
2.239999999999827e+00	2.239922e+00	4.834159e+00	4.765791e-03
2.249999999999827e+00	2.249921e+00	4.844588e+00	4.787066e-03
2.259999999999827e+00	2.259921e+00	4.855016e+00	4.808343e-03
2.269999999999827e+00	2.269921e+00	4.865441e+00	4.829618e-03
2.279999999999827e+00	2.279920e+00	4.875865e+00	4.850894e-03
2.289999999999826e+00	2.289920e+00	4.886287e+00	4.872170e-03
2.299999999999826e+00	2.299920e+00	4.896707e+00	4.893446e-03
2.309999999999826e+00	2.309919e+00	4.907125e+00	4.914722e-03
2.319999999999826e+00	2.319919e+00	4.917542e+00	4.935998e-03
2.329999999999826e+00	2.329918e+00	4.927956e+00	4.957274e-03
2.339999999999825e+00	2.339918e+00	4.938369e+00	4.978549e-03
2.349999999999825e+00	2.349918e+00	4.948780e+00	4.999825e-03
2.359999999999825e+00	2.359917e+00	4.959189e+00	5.021101e-03
2.369999999999825e+00	2.369917e+00	4.969597e+00	5.042377e-03
2.379999999999824e+00	2.379917e+00	4.980003e+00	5.063653e-03
2.389999999999824e+00	2.389916e+00	4.990407e+00	5.084929e-03
2.399999999999824e+00	2.399916e+00	5.000810e+00	5.106204e-03
2.409999999999824e+00	2.409916e+00	5.011210e+00	5.127480e-03
2.419999999999824e+00	2.419915e+00	5.021609e+00	5.148756e-03
2.429999999999823e+00	2.429915e+00	5.032007e+00	5.170032e-03
2.439999999999823e+00	2.439915e+00	5.042403e+00	5.191308e-03
2.449999999999823e+00	2.449914e+00	5.052797e+00	5.212584e-03
2.459999999999823e+00	2.459914e+00	5.063190e+00	5.233859e-03
2.469999999999823e+00	2.469913e+00	5.073581e+00	5.255135e-03
2.479999999999822e+00	2.479913e+00	5.083970e+00	5.276411e-03
2.489999999999822e+00	2.489913e+00	5.094358e+00	5.297687e-03
2.499999999999822e+00	2.499913e+00	5.104744e+00	5.318963e-03
2.509999999999822e+00	2.509912e+00	5.115129e+00	5.340239e-03
2.519999999999821e+00	2.519912e+00	5.125513e+00	5.361515e-03
2.529999999999821e+00	2.529912e+00	5.135894e+00	5.382790e-03
2.539999999999821e+00	2.539911e+00	5.146275e+00	5.404066e-03
2.549999999999821e+00	2.549911e+00	5.156653e+00	5.425342e-03
2.559999999999821e+00	2.559910e+00	5.167030e+00	5.446618e-03
2.569999999999820e+00	2.569910e+00	5.177406e+00	5.467894e-03
2.579999999999820e+00	2.579910e+00	5.187780e+00	5.489170e-03
2.589999999999820e+00	2.589909e+00	5.198153e+00	5.510445e-03
2.599999999999820e+00	2.599909e+00	5.208525e+00	5.531721e-03
2.609999999999820e+00	2.609909e+00	5.218894e+00	5.552997e-03
2.619999999999819e+00	2.619908e+00	5.229263e+00	5.574273e-03
2.629999999999819e+00	2.629908e+00	5.239630e+00	5.595549e-03
2.639999999999819e+00	2.639908e+00	5.249996e+00	5.616825e-03
2.649999999999819e+00	2.649907e+00	5.260361e+00	5.638101e-03
2.659999999999819e+00	2.659907e+00	5.270724e+00	5.659376e-03
2.669999999999818e+00	2.669906e+00	5.281085e+00	5.680652e-03
2.679999999999818e+00	2.679906e+00	5.291446e+00	5.701928e-03
2.689999999999818e+00	2.689906e+00	5.301805e+00	5.723204e-03
2.699999999999818e+00	2.699905e+00	5.312162e+00	5.744480e-03
2.709999999999817e+00	2.709905e+00	5.322518e+00	5.765756e-03
2.719999999999817e+00	2.719905e+00	5.332873e+00	5.787031e-03
2.729999999999817e+00	2.729904e+00	5.343227e+00	5.808307e-03
2.739999999999817e+00	2.739904e+00	5.353580e+00	5.829583e-03
2.749999999999817e+00	2.749904e+00	5.363931e+00	5.850859e-03
2.759999999999816e+00	2.759903e+00	5.374280e+00	5.872135e-03
2.769999999999816e+00	2.769903e+00	5.384629e+00	5.893411e-03
2.779999999999816e+00	2.779903e+00	5.394977e+00	5.914686e-03
2.789999999999816e+00	2.789902e+00	5.405323e+00	5.935962e-03
2.799999999999816e+00	2.799902e+00	5.415667e+00	5.957238e-03
2.809999999999815e+00	2.809901e+00	5.426011e+00	5.978514e-03
2.819999999999815e+00	2.819901e+00	5.436353e+00	5.999790e-03
2.829999999999815e+00	2.829901e+00	5.446694e+00	6.021066e-03
2.839999999999815e+00	2.839900e+00	5.457035e+00	6.042342e-03
2.849999999999814e+00	2.849900e+00	5.467373e+00	6.063617e-03
2.859999999999814e+00	2.859900e+00	5.477711e+00	6.084893e-03
2.869999999999814e+00	2.869900e+00	5.488047e+00	6.106169e-03
2.879999999999814e+00	2.879899e+00	5.498382e+00	6.127445e-03
2.889999999999814e+00	2.889899e+00	5.508716e+00	6.148721e-03
2.899999999999813e+00	2.899898e+00	5.519049e+00	6.169997e-03
2.909999999999813e+00	2.909898e+00	5.529381e+00	6.191272e-03
2.919999999999813e+00	2.919898e+00	5.539711e+00	6.212548e-03
2.929999999999813e+00	2.929897e+00	5.550041e+00	6.233824e-03
2.939999999999813e+00	2.939897e+00	5.560369e+00	6.255100e-03
2.949999999999812e+00	2.949897e+00	5.570697e+00	6.276376e-03
2.959999999999812e+00	2.959896e+00	5.581023e+00	6.297652e-03
2.969999999999812e+00	2.969896e+00	5.591348e+00	6.318928e-03
2.979999999999812e+00	2.979896e+00	5.601672e+00	6.340203e-03
2.989999999999811e+00	2.989895e+00	5.611995e+00	6.361479e-03
2.999999999999811e+00	2.999895e+00	5.622316e+00	6.382755e-03
3.009999999999811e+00	3.009895e+00	5.632637e+00	6.404031e-03
3.019999999999811e+00	3.019894e+00	5.642957e+00	6.425307e-03
3.029999999999811e+00	3.029894e+00	5.653275e+00	6.446583e-03
3.039999999999810e+00	3.039893e+00	5.663593e+00	6.467858e-03
3.049999999999810e+00	3.049893e+00	5.673909e+00	6.489134e-03
3.059999999999810e+00	3.059893e+00	5.684225e+00	6.510410e-03
3.069999999999810e+00	3.069892e+00	5.694539e+00	6.531686e-03
3.079999999999810e+00	3.079892e+00	5.704853e+00	6.552962e-03
3.089999999999809e+00	3.089892e+00	5.715165e+00	6.574238e-03
3.099999999999809e+00	3.099891e+00	5.725476e+00	6.595513e-03
3.109999999999809e+00	3.109891e+00	5.735786e+00	6.616789e-03
3.119999999999809e+00	3.119891e+00	5.746096e+00	6.638065e-03
3.129999999999808e+00	3.129890e+00	5.756404e+00	6.659341e-03
3.139999999999808e+00	3.139890e+00	5.766712e+00	6.680617e-03
3.149999999999808e+00	3.149889e+00	5.777018e+00	6.701893e-03
3.159999999999808e+00	3.159889e+00	5.787323e+00	6.723169e-03
3.169999999999808e+00	3.169889e+00	5.797628e+00	6.744444e-03
3.179999999999807e+00	3.179888e+00	5.807931e+00	6.765720e-03
3.189999999999807e+00	3.189888e+00	5.818234e+00	6.786996e-03
3.199999999999807e+00	3.199888e+00	5.828536e+00	6.808272e-03
3.209999999999807e+00	3.209888e+00	5.838837e+00	6.829548e-03
3.219999999999807e+00	3.219887e+00	5.849136e+00	6.850824e-03
3.229999999999806e+00	3.229887e+00	5.859435e+00	6.872099e-03
3.239999999999806e+00	3.239886e+00	5.869733e+00	6.893375e-03
3.249999999999806e+00	3.249886e+00	5.880030e+00	6.914651e-03
3.259999999999806e+00	3.259886e+00	5.890326e+00	6.935927e-03
3.269999999999806e+00	3.269885e+00	5.900621e+00	6.957203e-03
3.279999999999805e+00	3.279885e+00	5.910915e+00	6.978479e-03
3.289999999999805e+00	3.289885e+00	5.921208e+00	6.999754e-03
3.299999999999805e+00	3.299884e+00	5.931501e+00	7.021030e-03
3.309999999999805e+00	3.309884e+00	5.941792e+00	7.042306e-03
3.319999999999804e+00	3.319884e+00	5.952083e+00	7.063582e-03
3.329999999999804e+00	3.329883e+00	5.962373e+00	7.084858e-03
3.339999999999804e+00	3.339883e+00	5.972662e+00	7.106134e-03
3.349999999999804e+00	3.349883e+00	5.982950e+00	7.127410e-03
3.359999999999804e+00	3.359882e+00	5.993237e+00	7.148685e-03
3.369999999999803e+00	3.369882e+00	6.003523e+00	7.169961e-03
3.379999999999803e+00	3.379881e+00	6.013809e+00	7.191237e-03
3.389999999999803e+00	3.389881e+00	6.024094e+00	7.212513e-03
3.399999999999803e+00	3.399881e+00	6.034378e+00	7.233789e-03
3.409999999999803e+00	3.409880e+00	6.044661e+00	7.255065e-03
3.419999999999802e+00	3.419880e+00	6.054943e+00	7.276340e-03
3.429999999999802e+00	3.429880e+00	6.065224e+00	7.297616e-03
3.439999999999802e+00	3.439879e+00	6.075504e+00	7.318892e-03
3.449999999999802e+00	3.449879e+00	6.085784e+00	7.340168e-03
3.459999999999801e+00	3.459879e+00	6.096063e+00	7.361444e-03
3.469999999999801e+00	3.469878e+00	6.106341e+00	7.382720e-03
3.479999999999801e+00	3.479878e+00	6.116619e+00	7.403995e-03
3.489999999999801e+00	3.489877e+00	6.126895e+00	7.425271e-03
3.499999999999801e+00	3.499877e+00	6.137171e+00	7.446547e-03
3.509999999999800e+00	3.509877e+00	6.147446e+00	7.467823e-03
3.519999999999800e+00	3.519876e+00	6.157720e+00	7.489099e-03
3.529999999999800e+00	3.529876e+00	6.167993e+00	7.510375e-03
3.539999999999800e+00	3.539876e+00	6.178266e+00	7.531651e-03
3.549999999999800e+00	3.549875e+00	6.188537e+00	7.552926e-03
3.559999999999799e+00	3.559875e+00	6.198808e+00	7.574202e-03
3.569999999999799e+00	3.569875e+00	6.209079e+00	7.595478e-03
3.579999999999799e+00	3.579874e+00	6.219348e+00	7.616754e-03
3.589999999999799e+00	3.589874e+00	6.229617e+00	7.638030e-03
3.599999999999798e+00	3.599874e+00	6.239885e+00	7.659306e-03
3.609999999999798e+00	3.609873e+00	6.250152e+00	7.680581e-03
3.619999999999798e+00	3.619873e+00	6.260419e+00	7.701857e-03
3.629999999999798e+00	3.629873e+00	6.270684e+00	7.723133e-03
3.639999999999798e+00	3.639872e+00	6.280950e+00	7.744409e-03
3.649999999999797e+00	3.649872e+00	6.291214e+00	7.765685e-03
3.659999999999797e+00	3.659872e+00	6.301477e+00	7.786961e-03
3.669999999999797e+00	3.669871e+00	6.311740e+00	7.808236e-03
3.679999999999797e+00	3.679871e+00	6.322002e+00	7.829512e-03
3.689999999999797e+00	3.689870e+00	6.332264e+00	7.850789e-03
3.699999999999796e+00	3.699870e+00	6.342525e+00	7.872064e-03
3.709999999999796e+00	3.709870e+00	6.352785e+00	7.893340e-03
3.719999999999796e+00	3.719869e+00	6.363044e+00	7.914616e-03
3.729999999999796e+00	3.729869e+00	6.373303e+00	7.935892e-03
3.739999999999795e+00	3.739869e+00	6.383561e+00	7.957168e-03
3.749999999999795e+00	3.749868e+00	6.393818e+00	7.978443e-03
3.759999999999795e+00	3.759868e+00	6.404075e+00	7.999719e-03
3.769999999999795e+00	3.769868e+00	6.414330e+00	8.020995e-03
3.779999999999795e+00	3.779867e+00	6.424586e+00	8.042271e-03
3.789999999999794e+00	3.789867e+00	6.434840e+00	8.063546e-03
3.799999999999794e+00	3.799867e+00	6.445094e+00	8.084822e-03
3.809999999999794e+00	3.809866e+00	6.455347e+00	8.106099e-03
3.819999999999794e+00	3.819866e+00	6.465600e+00	8.127375e-03
3.829999999999794e+00	3.829865e+00	6.475852e+00	8.148650e-03
3.839999999999793e+00	3.839865e+00	6.486103e+00	8.169926e-03
3.849999999999793e+00	3.849865e+00	6.496354e+00	8.191202e-03
3.859999999999793e+00	3.859864e+00	6.506603e+00	8.212478e-03
3.869999999999793e+00	3.869864e+00	6.516852e+00	8.233753e-03
3.879999999999793e+00	3.879864e+00	6.527101e+00	8.255029e-03
3.889999999999792e+00	3.889863e+00	6.537349e+00	8.276305e-03
3.899999999999792e+00	3.899863e+00	6.547596e+00	8.297581e-03
3.909999999999792e+00	3.909863e+00	6.557843e+00	8.318856e-03
3.919999999999792e+00	3.919862e+00	6.568089e+00	8.340132e-03
3.929999999999791e+00	3.929862e+00	6.578335e+00	8.361408e-03
3.939999999999791e+00	3.939862e+00	6.588580e+00	8.382685e-03
3.949999999999791e+00	3.949861e+00	6.598824e+00	8.403961e-03
3.959999999999791e+00	3.959861e+00	6.609067e+00	8.425236e-03
3.969999999999791e+00	3.969861e+00	6.619310e+00	8.446512e-03
3.979999999999790e+00	3.979860e+00	6.629553e+00	8.467788e-03
3.989999999999790e+00	3.989860e+00	6.639794e+00	8.489064e-03
3.999999999999790e+00	3.999860e+00	6.650035e+00	8.510339e-03
4.009999999999790e+00	4.009859e+00	6.660276e+00	8.531615e-03
4.019999999999790e+00	4.019859e+00	6.670516e+00	8.552891e-03
4.029999999999790e+00	4.029859e+00	6.680755e+00	8.574167e-03
4.039999999999790e+00	4.039858e+00	6.690994e+00	8.595442e-03
4.049999999999789e+00	4.049858e+00	6.701232e+00	8.616718e-03
4.059999999999789e+00	4.059857e+00	6.711470e+00	8.637995e-03
4.069999999999789e+00	4.069857e+00	6.721707e+00	8.659271e-03
4.079999999999789e+00	4.079857e+00	6.731943e+00	8.680546e-03
4.089999999999788e+00	4.089856e+00	6.742179e+00	8.701822e-03
4.099999999999788e+00	4.099856e+00	6.752414e+00	8.723098e-03
4.109999999999788e+00	4.109856e+00	6.762649e+00	8.744374e-03
4.119999999999788e+00	4.119855e+00	6.772883e+00	8.765649e-03
4.129999999999788e+00	4.129855e+00	6.783116e+00	8.786925e-03
4.139999999999787e+00	4.139854e+00	6.793349e+00	8.808201e-03
4.149999999999787e+00	4.149854e+00	6.803582e+00	8.829477e-03
4.159999999999787e+00	4.159854e+00	6.813814e+00	8.850752e-03
4.169999999999787e+00	4.169854e+00	6.824045e+00	8.872028e-03
4.179999999999787e+00	4.179853e+00	6.834276e+00	8.893305e-03
4.189999999999786e+00	4.189853e+00	6.844506e+00	8.914581e-03
4.199999999999786e+00	4.199852e+00	6.854735e+00	8.935857e-03
4.209999999999786e+00	4.209852e+00	6.864964e+00	8.957132e-03
4.219999999999786e+00	4.219851e+00	6.875193e+00	8.978408e-03
4.229999999999785e+00	4.229851e+00	6.885421e+00	8.999684e-03
4.239999999999785e+00	4.239851e+00	6.895648e+00	9.020960e-03
4.249999999999785e+00	4.249851e+00	6.905876e+00	9.042235e-03
4.259999999999785e+00	4.259850e+00	6.916102e+00	9.063511e-03
4.269999999999785e+00	4.269850e+00	6.926328e+00	9.084787e-03
4.279999999999784e+00	4.279850e+00	6.936553e+00	9.106063e-03
4.289999999999784e+00	4.289849e+00	6.946778e+00	9.127338e-03
4.299999999999784e+00	4.299849e+00	6.957002e+00	9.148614e-03
4.309999999999784e+00	4.309848e+00	6.967226e+00	9.169891e-03
4.319999999999784e+00	4.319848e+00	6.977449e+00	9.191167e-03
4.329999999999783e+00	4.329848e+00	6.987672e+00	9.212442e-03
4.339999999999783e+00	4.339848e+00	6.997894e+00	9.233718e-03
4.349999999999783e+00	4.349847e+00	7.008116e+00	9.254994e-03
4.359999999999783e+00	4.359847e+00	7.018337e+00	9.276270e-03
4.369999999999783e+00	4.369846e+00	7.028557e+00	9.297545e-03
4.379999999999782e+00	4.379846e+00	7.038778e+00	9.318821e-03
4.389999999999782e+00	4.389846e+00	7.048997e+00	9.340097e-03
4.399999999999782e+00	4.399845e+00	7.059216e+00	9.361373e-03
4.409999999999782e+00	4.409845e+00	7.069435e+00	9.382648e-03
4.419999999999781e+00	4.419845e+00	7.079653e+00	9.403924e-03
4.429999999999781e+00	4.429844e+00	7.089871e+00	9.425201e-03
4.439999999999781e+00	4.439844e+00	7.100088e+00	9.446477e-03
4.449999999999781e+00	4.449843e+00	7.110305e+00	9.467753e-03
4.459999999999781e+00	4.459843e+00	7.120521e+00	9.489028e-03
4.469999999999780e+00	4.469843e+00	7.130737e+00	9.510304e-03
4.479999999999780e+00	4.479843e+00	7.140952e+00	9.531580e-03
4.489999999999780e+00	4.489842e+00	7.151167e+00	9.552856e-03
4.499999999999780e+00	4.499842e+00	7.161381e+00	9.574131e-03
4.509999999999780e+00	4.509841e+00	7.171595e+00	9.595407e-03
4.519999999999779e+00	4.519841e+00	7.181808e+00	9.616683e-03
4.529999999999779e+00	4.529840e+00	7.192021e+00	9.637959e-03
4.539999999999779e+00	4.539840e+00	7.202233e+00	9.659234e-03
4.549999999999779e+00	4.549840e+00	7.212445e+00	9.680510e-03
4.559999999999778e+00	4.559840e+00	7.222657e+00	9.701787e-03
4.569999999999778e+00	4.569839e+00	7.232868e+00	9.723063e-03
4.579999999999778e+00	4.579839e+00	7.243078e+00	9.744338e-03
4.589999999999778e+00	4.589839e+00	7.253288e+00	9.765614e-03
4.599999999999778e+00	4.599838e+00	7.263498e+00	9.786890e-03
4.609999999999777e+00	4.609838e+00	7.273707e+00	9.808166e-03
4.619999999999777e+00	4.619837e+00	7.283916e+00	9.829441e-03
4.629999999999777e+00	4.629837e+00	7.294124e+00	9.850717e-03
4.639999999999777e+00	4.639837e+00	7.304332e+00	9.871993e-03
4.649999999999777e+00	4.649837e+00	7.314539e+00	9.893269e-03
4.659999999999776e+00	4.659836e+00	7.324746e+00	9.914544e-03
4.669999999999776e+00	4.669836e+00	7.334952e+00	9.935820e-03
4.679999999999776e+00	4.679835e+00	7.345159e+00	9.957097e-03
4.689999999999776e+00	4.689835e+00	7.355364e+00	9.978373e-03
4.699999999999775e+00	4.699835e+00	7.365569e+00	9.999648e-03
4.709999999999775e+00	4.709834e+00	7.375774e+00	1.002092e-02
4.719999999999775e+00	4.719834e+00	7.385978e+00	1.004220e-02
4.729999999999775e+00	4.729834e+00	7.396182e+00	1.006348e-02
4.739999999999775e+00	4.739833e+00	7.406385e+00	1.008475e-02
4.749999999999774e+00	4.749833e+00	7.416588e+00	1.010603e-02
4.759999999999774e+00	4.759832e+00	7.426791e+00	1.012730e-02
4.769999999999774e+00	4.769832e+00	7.436993e+00	1.014858e-02
